id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35857090,Cozy double room in Gracia,269517273,Viola Erre,Gràcia,la Vila de Gràcia,41.40329,2.15386,Private room,55,1,2,2019-07-11,0.48,1,0
35857298,Suite with Double Bed and balcony,20881562,Anna,Ciutat Vella,el Raval,41.38316,2.17084,Private room,40,31,0,,,1,312
35858459,Standard Sextuple Room,19394205,Free Hostels,Eixample,la Nova Esquerra de l'Eixample,41.38768,2.14479,Hotel room,300,1,0,,,13,276
35858926,Beatiful double room in the heart of Gracia,63358795,Marco,Gràcia,la Vila de Gràcia,41.40375,2.1563,Private room,35,30,1,2019-07-17,0.26,1,160
35859538,Studio Cave in center,15552669,Isabel,Ciutat Vella,el Raval,41.37593,2.16748,Entire home/apt,198,2,1,2019-08-16,0.35,3,84
35861110,Comfortable single room Poblesec Montjuic area,230972347,Benj,Sants-Montjuïc,el Poble Sec,41.37262,2.15921,Private room,30,2,16,2019-10-20,3.72,1,160
35862173,"02 Elegante apartamento en Pza Maragall, St Andreu",10547296,María & Oscar,Sant Andreu,Navas,41.42002,2.18265,Entire home/apt,53,32,0,,,57,41
35862742,Private Room in Quiet part of Barcelona,39210255,Alexandru,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40584,2.14599,Private room,35,4,1,2019-07-15,0.25,1,21
35862773,P RAMBLAS PARIS,34964499,Catherine,Eixample,l'Antiga Esquerra de l'Eixample,41.39353,2.1558,Entire home/apt,60,32,0,,,23,132
35862929,Acogedor Apartamento en Gracia,269748416,Eric,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40465,2.16305,Entire home/apt,90,1,11,2019-10-23,2.77,5,334
35864013,"Habitación amplia con balcón, Barcelona central.",269756065,Niyireth,Eixample,la Nova Esquerra de l'Eixample,41.3804,2.15202,Private room,60,2,23,2019-11-04,5.00,1,204
35864090,Lovely 2bed w/ Balcony in City Center -2min tube,137252555,Flaviano Y Sara,Les Corts,les Corts,41.38707,2.13767,Entire home/apt,65,2,7,2019-10-13,1.62,2,342
35865600,BARCELONA | BEAUTIFUL & CONTEMPORARY APARTMENT | ¤,299462,Stay U-Nique,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39364,2.14308,Hotel room,174,1,9,2019-10-05,2.39,69,258
35865704,Lovely desing double room,98192673,Emma,Eixample,l'Antiga Esquerra de l'Eixample,41.39388,2.15531,Hotel room,999,1,0,,,2,339
35866227,Habitación céntrica con encanto y con baño privado,269772510,Nuria,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40279,2.16459,Private room,65,2,28,2019-10-21,6.41,1,26
35867766,Acogedor Apartamento en Gracia (Groc),269748416,Eric,Gràcia,la Vila de Gràcia,41.40506,2.16313,Entire home/apt,90,1,10,2019-10-26,2.44,5,172
35868781,Gran habitación privada con baño y terraza  (Verd),269748416,Eric,Gràcia,la Vila de Gràcia,41.4051,2.16114,Private room,80,1,3,2019-10-06,0.94,5,180
35869263,Gran habitación privada con baño y balcón (Vrmell),269748416,Eric,Gràcia,la Salut,41.41341,2.15932,Private room,80,1,2,2019-10-13,0.72,5,364
35869407,Gran habitación privada con baño y balcón (Rosa),269748416,Eric,Gràcia,la Salut,41.41159,2.1588,Private room,80,1,1,2019-10-06,0.86,5,363
35870082,BONITO Y ACOGEDOR APARTAMENTO L 'EIXAMPLE ESQUERRA,66030241,Marta,Eixample,l'Antiga Esquerra de l'Eixample,41.3919,2.15398,Entire home/apt,180,2,9,2019-10-27,2.43,1,342
35870931,Habitación individual con cama de matrimonio,3343751,Ricardo,Eixample,la Nova Esquerra de l'Eixample,41.38138,2.14701,Private room,40,1,0,,,1,363
35871030,"Double room in heart of Eixample, Barcelona",248238044,MyRoom,Eixample,la Nova Esquerra de l'Eixample,41.38084,2.15363,Private room,25,3,1,2019-07-11,0.25,3,23
35873654,Barcelona Eixample cozy flat,269824952,Juan,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40259,2.16742,Private room,100,1,0,,,1,89
35875194,Habitación en buena ubicación/room in Barcelona,227433872,Dali,Sants-Montjuïc,el Poble Sec,41.3722,2.16148,Private room,45,1,17,2019-08-26,4.02,1,0
35875237,Cozy Studio 2 min walk from Pl. Catalunya,41657332,Jenny,Ciutat Vella,el Barri Gòtic,41.3866,2.1712,Entire home/apt,135,3,4,2019-10-20,2.45,1,9
35876995,"♥ BOHEMIAN IN THE TRENDY ""EL BORN"" ♥",56460493,Anto,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38562,2.18159,Entire home/apt,149,32,14,2019-10-20,3.56,1,173
35877403,Modern  Spacious and  flat the best área.,247991751,Jony,Eixample,el Fort Pienc,41.39845,2.17804,Entire home/apt,154,1,1,2019-07-15,0.25,1,129
35877961,Cosy modern room in el Gothic,7621238,Jose&,Ciutat Vella,el Barri Gòtic,41.38276,2.17546,Private room,65,6,10,2019-10-28,2.44,2,63
35878489,NICE room for 2 persons. Near the BEACH and CENTER,268113465,Diana,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40536,2.20846,Private room,80,1,0,,,4,363
35886175,Confortable  espacio en Barcelona,201380943,Julia,Eixample,la Nova Esquerra de l'Eixample,41.38377,2.1546,Entire home/apt,100,2,7,2019-10-24,2.41,3,316
35887673,Cozy bedroom in 2rooms centrical apt,151937351,Ksenia,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39473,2.15007,Private room,56,1,1,2019-09-30,0.73,1,178
35891682,H VALENCIA 1,34964499,Catherine,Eixample,la Dreta de l'Eixample,41.40045,2.17142,Private room,20,32,0,,,23,365
35892006,Doble Roig B,268526100,Gian,Ciutat Vella,el Raval,41.3799,2.16794,Private room,119,1,3,2019-09-03,1.08,6,167
35892097,Design Loft close to hospital San Pau,109963192,Alberto,Ciutat Vella,el Barri Gòtic,41.38484,2.17236,Entire home/apt,59,30,2,2019-08-31,0.59,19,318
35892123,Nice Room xtremely well located besides RAMBLAS!!!,192130588,Joan,Ciutat Vella,el Raval,41.37922,2.17106,Private room,30,3,16,2019-10-27,3.97,2,60
35892277,Nice Triple bedroom in the Heart of Barcelona,268526100,Gian,Ciutat Vella,el Raval,41.37875,2.16802,Private room,119,1,3,2019-09-15,0.87,6,361
35892332,FAMILY 3 BEDROOMS COZY APARTMENT - MONTHLY RENTALS,9822728,Apartments Sagrada Familia & Gracia,Eixample,la Sagrada Família,41.40751,2.17428,Entire home/apt,77,32,1,2019-09-02,0.43,19,37
35892573,Triple Derecha B,268526100,Gian,Ciutat Vella,el Raval,41.38022,2.16858,Private room,119,1,2,2019-09-07,0.82,6,361
35893055,H GAUDI 4,34964499,Catherine,Eixample,la Sagrada Família,41.40079,2.17521,Private room,15,32,0,,,23,130
35894738,"02 Elegante apartamento en Pza Maragall, St Andreu",202654862,Flateli,Sant Andreu,Navas,41.41843,2.1808,Entire home/apt,54,32,0,,,12,124
35895315,CHARMING 3BDR PENTHOUSE WITH AMAZING TERRACE,7843388,Leyre,Ciutat Vella,el Barri Gòtic,41.38298,2.17468,Entire home/apt,75,32,0,,,40,206
35897001,Gaudí,55738997,Grazia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38693,2.18057,Private room,55,2,19,2019-10-19,4.56,1,70
35900531,Cozy Apartment families with children or babies.,1823257,Barcino,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39639,2.14309,Entire home/apt,80,1,0,,,3,365
35901135,Pimpu’s Floor,31101695,Pimpu,Horta-Guinardó,el Guinardó,41.4177,2.17189,Private room,25,1,8,2019-10-15,1.73,1,48
35902129,Lovely Colourful double room,98167345,Carla,Eixample,la Dreta de l'Eixample,41.39728,2.16689,Hotel room,999,1,1,2019-07-18,0.26,1,338
35903121,Charming House in Park Guëll,84666413,Joseph,Gràcia,el Coll,41.41716,2.15101,Private room,30,2,9,2019-09-23,2.23,1,160
35903137,Unbeatable Sant Martí,1391607,Aline,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40574,2.212,Entire home/apt,150,3,7,2019-10-03,1.68,88,178
35904135,AIR CONDITIONER CENTRAL PRIVATE ROOM IN BARCELONA,244719010,Sebastian,Eixample,la Nova Esquerra de l'Eixample,41.37803,2.15262,Private room,59,3,0,,,3,42
35905369,"H10 Catalunya Plaza, Doble",268561444,H10 Catalunya Plaza,Eixample,la Dreta de l'Eixample,41.38652,2.16929,Private room,1000,1,0,,,3,358
35905580,"H10 Catalunya Plaza, Doble Vista Plaza",268561444,H10 Catalunya Plaza,Ciutat Vella,el Barri Gòtic,41.38173,2.17655,Private room,1000,1,0,,,3,347
35905687,Большая комната просторная и уютная.,270065408,Tanya,Eixample,la Dreta de l'Eixample,41.4005,2.17263,Private room,40,1,11,2019-10-25,2.58,1,154
35905733,"H10 Catalunya Plaza, Triple",268561444,H10 Catalunya Plaza,Ciutat Vella,el Barri Gòtic,41.38085,2.17466,Private room,1000,1,0,,,3,348
35905918,Ensuite 2-5 guests in a townhouse near the beach.,268113465,Diana,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40643,2.21042,Private room,150,1,7,2019-09-12,1.67,4,363
35906323,"H10 METROPOLITAN, DOUBLE STANDARD",268559664,H10 Metropolitan,Eixample,la Dreta de l'Eixample,41.38659,2.16645,Private room,1000,1,0,,,3,332
35906592,"H10 METROPOLITAN, RAMBLA ROOM",268559664,H10 Metropolitan,Eixample,la Dreta de l'Eixample,41.38996,2.16486,Private room,1000,1,0,,,3,353
35906751,"H10 METROPOLITAN, TERRACE ROOM",268559664,H10 Metropolitan,Eixample,la Dreta de l'Eixample,41.3888,2.16687,Private room,1000,1,0,,,3,358
35906926,Habitación Doble para larga estancia en Poblenou,269969372,Maria,Sant Martí,el Poblenou,41.40444,2.19762,Private room,36,32,0,,,1,89
35909322,C/SnPau-Piso en alquiler en el centro de Barcelona,256930974,Claudia,Ciutat Vella,el Raval,41.37869,2.17153,Entire home/apt,100,32,0,,,8,363
35910291,Double Room in Central Location WiFi,270102024,Jesús Rafael,Ciutat Vella,el Raval,41.38289,2.16478,Private room,59,2,23,2019-11-03,4.96,1,62
35911065,Win Room,270108728,Munna,Ciutat Vella,el Raval,41.37936,2.16483,Private room,35,7,4,2019-10-06,0.85,3,90
35911154,Bonito apartamento en playa Poble Nou,175873472,Ivan,Sant Martí,el Poblenou,41.40078,2.20637,Entire home/apt,150,1,16,2019-10-22,3.64,7,320
35911226,Habitación doble privada con baño propio (pequeño),160770217,Emely,Sants-Montjuïc,el Poble Sec,41.37106,2.16524,Private room,50,1,37,2019-11-08,8.67,1,238
35912118,Room with private bathroom in 5 min from the beach,106295252,Tanja,Sant Martí,el Poblenou,41.40136,2.20786,Private room,65,2,12,2019-10-28,3.19,4,345
35912643,Habitación doble en espacioso piso,267421719,Lua,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40746,2.16188,Private room,26,7,0,,,1,323
35912680,Room with in 5 min from the beach,106295252,Tanja,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.39961,2.20943,Private room,35,2,19,2019-10-27,4.63,4,334
35912839,Room in 6 min from the beach,106295252,Tanja,Sant Martí,el Poblenou,41.40109,2.20687,Private room,45,2,17,2019-10-27,3.72,4,350
35921535,Private double room in sunny apartment - Gràcia,205723771,Ander,Gràcia,la Vila de Gràcia,41.40215,2.16064,Private room,35,4,2,2019-07-26,0.51,2,221
35921557,A beautiful home in the heart of the old city.,9195765,Mariusz,Ciutat Vella,el Raval,41.37677,2.17044,Entire home/apt,70,32,1,2019-09-17,0.56,1,167
35925229,FANTASTIC 100 M2 APARTMENT IN THE CENTRE OF GRACIA,270222641,Ana,Gràcia,la Vila de Gràcia,41.40346,2.15904,Entire home/apt,250,1,10,2019-10-20,2.40,1,365
35927777,*Beautiful White Room Double*near the beach *,149045710,Rubi,Sant Martí,el Poblenou,41.40146,2.20087,Private room,49,30,0,,,2,130
35928250,P COLON,34964499,Catherine,Ciutat Vella,el Barri Gòtic,41.38051,2.1808,Entire home/apt,56,32,0,,,23,301
35928539,P MONTESERRAT DUPLEX IGUALADA 20,34964499,Catherine,Gràcia,la Vila de Gràcia,41.40133,2.16414,Entire home/apt,50,32,0,,,23,286
35930611,ESPECTACULAR VISTA A MONTAÑA- PARK GUELL - BUNKERS,262373120,Juan,Horta-Guinardó,el Carmel,41.4212,2.15686,Private room,30,30,0,,,1,90
35932959,Room for 2 people with private bathroom Gotic,270238707,Svetlana,Ciutat Vella,el Barri Gòtic,41.38126,2.17404,Private room,60,1,21,2019-10-20,4.67,8,28
35933353,Room with private balcony close to Sagrada Familia,44614133,Philippe,Eixample,el Fort Pienc,41.40003,2.17704,Private room,50,3,3,2019-10-11,1.38,1,364
35933477,Room for 2 people Gotic Quarter,270238707,Svetlana,Ciutat Vella,el Barri Gòtic,41.38181,2.17545,Private room,60,1,19,2019-10-23,4.16,8,68
35934065,Room for 3 people with terrase Gotic Quarter,270238707,Svetlana,Ciutat Vella,el Barri Gòtic,41.3834,2.17465,Private room,75,1,26,2019-10-26,5.57,8,55
35934442,Room with two bedrooms for 6 people Gotic Quarter,270238707,Svetlana,Ciutat Vella,el Barri Gòtic,41.38136,2.17585,Private room,105,1,21,2019-10-26,4.70,8,57
35934508,"Habitación matrimonial centro barcelona 
El raval",250463676,Alvaro,Ciutat Vella,el Raval,41.38084,2.16526,Private room,50,2,10,2019-10-13,2.52,2,365
35934639,Kit Room,270108728,Munna,Ciutat Vella,el Raval,41.37773,2.16544,Private room,35,7,3,2019-09-21,0.64,3,90
35934924,Room for 4 people in center Barcelona,270238707,Svetlana,Eixample,la Nova Esquerra de l'Eixample,41.38712,2.14947,Private room,105,1,16,2019-10-25,4.03,8,78
35935672,"Parlament 0 Grand Duplex, Friendly Rentals",102947901,Claudia,Eixample,Sant Antoni,41.37595,2.16173,Entire home/apt,71,1,3,2019-10-19,0.83,155,331
35935689,"Parlament 2, Friendly Rentals",102947901,Claudia,Eixample,Sant Antoni,41.37584,2.15956,Entire home/apt,76,1,10,2019-10-19,2.22,155,293
35935702,"Parlament 3, Friendly Rentals",102947901,Claudia,Eixample,Sant Antoni,41.37648,2.16148,Entire home/apt,76,1,5,2019-09-26,1.17,155,304
35935728,"Parlament 4, Friendly Rentals",102947901,Claudia,Eixample,Sant Antoni,41.37595,2.16096,Entire home/apt,76,1,4,2019-10-05,1.22,155,318
35935776,"Parlament 5, Friendly Rentals",102947901,Claudia,Eixample,Sant Antoni,41.37621,2.16084,Entire home/apt,76,1,4,2019-10-24,1.12,155,330
35935786,"Parlament 6, Friendly Rentals",102947901,Claudia,Eixample,Sant Antoni,41.37587,2.16094,Entire home/apt,76,1,4,2019-10-10,0.97,155,331
35935815,"Parlament 7 Attic, Friendly Rentals",102947901,Claudia,Eixample,Sant Antoni,41.37564,2.16109,Entire home/apt,72,1,1,2019-10-13,1,155,346
35935836,Room for 2 people with private bathroom center BCN,270238707,Svetlana,Eixample,la Nova Esquerra de l'Eixample,41.38561,2.14799,Private room,70,1,17,2019-10-22,3.89,8,75
35936474,Large room for 2 people in center Barcelona,270238707,Svetlana,Eixample,la Nova Esquerra de l'Eixample,41.38521,2.14806,Private room,65,1,14,2019-10-24,3.50,8,74
35941564,Comfy&Sweet near the beach at Bogatel’s metro 2,231845783,Iri,Sant Martí,el Parc i la Llacuna del Poblenou,41.39468,2.19022,Private room,60,1,12,2019-10-25,2.90,2,174
35942321,Habitación individual centro de barcelona El Raval,250463676,Alvaro,Ciutat Vella,el Raval,41.38199,2.16688,Private room,27,2,2,2019-10-06,0.43,2,362
35942649,Sweet Gracia (small double room),56857394,Merce,Gràcia,la Vila de Gràcia,41.40227,2.15816,Private room,64,1,3,2019-10-03,0.66,2,363
35943664,Cozy room in the heart of Barcelona,270359450,Carlos,Eixample,l'Antiga Esquerra de l'Eixample,41.38904,2.15935,Private room,35,2,4,2019-09-18,1.07,2,160
35945999,Habitación grande en la mejor localización,7707662,Euge,Eixample,l'Antiga Esquerra de l'Eixample,41.38835,2.15207,Private room,25,2,2,2019-07-17,0.49,1,182
35948825,Single spacious bright room,80541272,Toly,Nou Barris,el Turó de la Peira,41.43149,2.16734,Private room,17,10,2,2019-10-07,0.75,4,7
35951488,Habitación individual,270359450,Carlos,Eixample,l'Antiga Esquerra de l'Eixample,41.38944,2.16087,Private room,30,2,1,2019-07-11,0.25,2,190
35952187,Luminosa habitacion,191615969,Laura,Sant Martí,Provençals del Poblenou,41.40978,2.20095,Private room,39,1,5,2019-10-25,1.09,2,361
35953349,! New apartment close Plaza Catalunya. VERY QUIET!,268527813,Grigory,Eixample,Sant Antoni,41.38337,2.16196,Entire home/apt,63,3,29,2019-11-03,6.35,1,69
35953408,Mes noviembre,58984393,Sj,Horta-Guinardó,el Baix Guinardó,41.41061,2.17197,Shared room,50,1,2,2019-09-30,1.36,1,179
35953620,Lovely double room next to La Sagrada Familia.,270447318,Agustina,Eixample,la Sagrada Família,41.40781,2.17723,Private room,100,1,0,,,1,365
35954170,Fantastic double room with balcony center,161003517,Lidiya,Eixample,Sant Antoni,41.37547,2.15891,Private room,20,323,0,,,2,312
35955361,Nice room in great atic,2367541,Juan,Horta-Guinardó,el Guinardó,41.42488,2.17664,Private room,27,2,1,2019-07-01,0.23,1,0
35958085,Apartamento acogedor en el corazón de Barcelona,26146943,Amanda,Ciutat Vella,el Raval,41.37784,2.16639,Entire home/apt,90,32,0,,,1,322
35960252,Habitación Céntrica junto al Mar,134405275,Miguel,Ciutat Vella,la Barceloneta,41.37637,2.19108,Private room,60,1,13,2019-10-04,2.93,1,51
35963783,Double room with private Bathroom in the old town,37136782,Veronica,Ciutat Vella,el Raval,41.38152,2.17254,Private room,30,1,26,2019-11-03,5.95,2,34
35964015,The gem of El Born,270521186,Tamara,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38484,2.17963,Entire home/apt,80,60,0,,,1,0
35965013,Habitacion  privado (A),243716969,Gagan,Horta-Guinardó,el Guinardó,41.42244,2.17233,Private room,20,1,23,2019-10-25,7.04,2,281
35966615,Lovely private room - 10min walk from Park Güell.,270544364,Abraham Y Semiramis,Horta-Guinardó,el Carmel,41.42092,2.154,Private room,20,1,19,2019-10-27,4.38,2,2
35969743,Totalmente reformado apartamento,253465692,Josep,Gràcia,la Vila de Gràcia,41.39706,2.15504,Entire home/apt,87,32,1,2019-10-07,0.88,6,363
35969855,Cozy room in the heard of Sagrada Familia!,270571525,Facundo,Eixample,la Sagrada Família,41.40426,2.18078,Private room,45,1,0,,,1,90
35969963,Moderno apartamento en el barrio de Gracia,253465692,Josep,Gràcia,la Vila de Gràcia,41.39845,2.15338,Entire home/apt,87,32,0,,,6,191
35970329,Great Flat with AC near Sagrada Familia,270219415,David,Eixample,la Sagrada Família,41.40914,2.17617,Entire home/apt,150,3,1,2019-08-19,0.36,2,19
35970467,"Master Bedroom, Beautiful, clean and central",270576345,Suzan,Ciutat Vella,el Barri Gòtic,41.38296,2.1721,Private room,80,1,13,2019-10-14,2.89,1,56
35973454,Maravillosa Habitacion privada doble con balcon,270265110,Angie,Sants-Montjuïc,el Poble Sec,41.37271,2.15917,Private room,30,30,1,2019-09-16,0.55,1,312
35977385,Nice and cheap room Bcn,268316894,Yorbe Y Den,Eixample,l'Antiga Esquerra de l'Eixample,41.38717,2.15208,Private room,50,7,9,2019-09-28,2.29,3,334
35980151,Str Room,270108728,Munna,Ciutat Vella,el Raval,41.37973,2.16429,Private room,20,5,5,2019-07-26,1.08,3,90
35983324,GAY FRIENDLY ROOM ON BEST LOCATION AND GREAT APART,14954659,Rafa,Ciutat Vella,el Barri Gòtic,41.3773,2.17947,Private room,45,3,17,2019-11-04,3.72,1,131
35985807,Your second quiet home just a click away,270711423,Elzabeth,Sants-Montjuïc,Sants,41.3749,2.13558,Private room,50,1,11,2019-10-05,3.40,1,365
35986107,Small bedroom for a small price,166566616,Lila,Horta-Guinardó,el Guinardó,41.41765,2.17662,Private room,18,6,4,2019-09-26,1.29,2,287
35986614,Cozy and well located at center of Barcelona,251720489,Beatriz,Ciutat Vella,el Raval,41.38017,2.17409,Entire home/apt,200,2,3,2019-07-24,0.72,3,0
35987107,Duplex bonito y luminoso! 2 dormitorios/ 2 baños!,270721060,Yanina,Sants-Montjuïc,el Poble Sec,41.37202,2.15659,Entire home/apt,80,30,2,2019-10-31,0.59,1,306
35987943,Habitación cómoda la sagrada familia,87858576,Monica,Eixample,la Sagrada Família,41.40641,2.17238,Private room,31,30,17,2019-10-20,4.64,1,312
35988757,Nice room xtremely well located besides RAMBLAS!!!,192130588,Joan,Ciutat Vella,el Raval,41.37855,2.17355,Private room,35,3,13,2019-10-23,3.33,2,68
35992108,Habitació3perfectaventanaluminosa en plaza España,178105204,Maria,Sants-Montjuïc,Hostafrancs,41.37626,2.14744,Private room,53,3,0,,,7,365
35994334,Apartmento cerca de la playa muy soleado,270546576,Evgenia,Ciutat Vella,la Barceloneta,41.37788,2.18934,Entire home/apt,162,2,15,2019-10-14,3.52,2,85
35995052,"Hotel Margot House, Suite Facing Passeig de Gràcia",269427409,Olga,Eixample,la Dreta de l'Eixample,41.39138,2.1657,Private room,355,1,0,,,1,354
35995717,Cosy in the center of Barcelona with balcony,270796490,Elodie,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38473,2.18302,Private room,80,2,16,2019-10-17,3.87,1,114
36003085,Habitación mediana en sagrada familia.,193696789,Eduardo,Eixample,la Sagrada Família,41.40619,2.1808,Private room,25,1,7,2019-09-23,1.58,3,90
36008305,Double room barcelona center,95523127,Jonathan,Sants-Montjuïc,Sants - Badal,41.3712,2.12916,Private room,35,1,10,2019-09-09,2.24,2,314
36012449,BEACH & HEART OF BCN (PRIVATE ROOM),690859,Jordi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38319,2.18627,Private room,70,1,26,2019-11-05,6.90,1,334
36015815,APARTAMENT NAPOLS-SICILIA,270961971,Ramon,Eixample,el Fort Pienc,41.39715,2.17909,Entire home/apt,250,2,12,2019-11-03,2.88,1,350
36015915,Comfortable dream,168285476,Tiago,Ciutat Vella,el Raval,41.37813,2.16651,Private room,55,4,3,2019-07-30,0.65,2,7
36017344,Room for 3 people in the Gothic quarter center BCN,257762525,Мар,Ciutat Vella,el Barri Gòtic,41.37812,2.1769,Private room,65,2,16,2019-10-26,3.61,1,67
36020446,"HAB PRIV 2 C DEL MAR, CERCA CENTRO. Vive s/1 pers",54109464,Mia,Ciutat Vella,la Barceloneta,41.38053,2.19096,Private room,46,1,18,2019-10-27,4.35,2,89
36020948,"Habitación ind en Plaza España, piso reformado",270790881,Juan,Eixample,la Nova Esquerra de l'Eixample,41.37594,2.1498,Private room,27,2,31,2019-09-29,6.99,2,60
36022369,BARCELONA | BIG & BRIGHT APT | SAGRADA FAMILIA | ¤,263406860,María,Eixample,la Sagrada Família,41.40777,2.17262,Entire home/apt,196,1,9,2019-10-22,2.16,7,332
36022421,Habitacion acogedora y bastante luz natural,271004969,Julia,Nou Barris,Vilapicina i la Torre Llobeta,41.42694,2.17223,Private room,27,1,46,2019-10-31,11.22,1,330
36022888,"a44r 3 BEDR & 2 BATH  ""ACOMODIS"" APARTMENT EL BORN",1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38258,2.18114,Entire home/apt,130,1,0,,,90,359
36023727,BEAUTIFUL STYLISH APARTMENT NEAR RAMBLA 7ppl,256189997,Moha,Ciutat Vella,el Raval,41.3769,2.17379,Entire home/apt,225,2,13,2019-10-21,3.31,7,50
36024974,"Room for 4, center & beach. Private bathroom. a1",271021003,Bayron Y Lucy,Ciutat Vella,el Barri Gòtic,41.38328,2.17904,Private room,100,1,39,2019-11-06,8.80,5,47
36025266,BEAUTIFUL LOFT FOR 4 people in Rambla,256189997,Moha,Ciutat Vella,el Barri Gòtic,41.38276,2.17221,Entire home/apt,225,2,14,2019-10-25,3.13,7,51
36025309,Cozy flat with terrace,189323340,Elena,Ciutat Vella,el Raval,41.37851,2.17376,Entire home/apt,120,2,9,2019-10-31,3.65,2,343
36026281,Double Room in modern apartment  Barcelona's heart,958218,Cleo,Ciutat Vella,el Raval,41.37755,2.16736,Private room,45,1,4,2019-09-14,0.87,2,10
36031848,CENTRIC DOUBLE ROOM NEXT TO PASSEIG SANT JOAN,259547216,Julie,Eixample,la Dreta de l'Eixample,41.39591,2.17004,Private room,45,2,0,,,1,163
36032565,Habitacion con baño privado y terraza en el gotico,271079239,Adriana,Ciutat Vella,el Barri Gòtic,41.38002,2.17745,Private room,69,2,3,2019-08-28,0.82,1,0
36032969,"a11r GREAT 3 BEDROOM ""ACOMODIS"" APARTMENT EL BORN!",1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38408,2.17926,Entire home/apt,110,1,0,,,90,365
36033122,lindas vistas y mucha luz,262333190,Robinson,Sant Martí,el Camp de l'Arpa del Clot,41.41491,2.18006,Private room,28,3,3,2019-08-18,0.73,2,312
36034463,Newly rennovated flat in Old Town,36199689,Mary,Ciutat Vella,el Barri Gòtic,41.38087,2.17785,Entire home/apt,70,31,1,2019-11-05,1,1,299
36036477,Habitación cerca de la Sagrada Familia,261024303,Teresa,Sant Martí,el Clot,41.41276,2.19019,Private room,35,2,6,2019-11-04,3.83,2,364
36036832,Habitaciones de alquiler en  colom4,259469493,Domingo,Ciutat Vella,el Barri Gòtic,41.37874,2.17808,Private room,32,30,2,2019-10-18,0.70,9,163
36037432,COZY LOFT NEXT TO VIA LAIETANA,256189997,Moha,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3866,2.17758,Entire home/apt,225,2,18,2019-10-23,3.97,7,193
36045944,Apartamento en el Centro de Barcelona para 4.,173993443,Pilar,Eixample,l'Antiga Esquerra de l'Eixample,41.38458,2.16141,Entire home/apt,175,1,9,2019-10-21,3.55,4,71
36047253,'Big private terrace.. in the heart of Barcelona!',238439074,Michael,Eixample,la Nova Esquerra de l'Eixample,41.38476,2.15484,Entire home/apt,135,4,3,2019-08-24,0.76,2,365
36048415,Apartamento con terraza,271203951,Sara,Nou Barris,Porta,41.43135,2.17959,Entire home/apt,180,3,0,,,2,100
36048626,Beautiful room around marina,268605657,Maia,Eixample,el Fort Pienc,41.39733,2.18571,Private room,25,2,6,2019-10-06,1.35,2,0
36050150,Nice apartment Barcelona,241431385,Carla,Sants-Montjuïc,Sants - Badal,41.37246,2.13157,Entire home/apt,43,31,0,,,30,323
36050168,Generator - Standard Twin,270258032,Generator,Gràcia,la Vila de Gràcia,41.39875,2.16191,Hotel room,500,1,0,,,8,357
36050722,Generator - Deluxe Twin,270258032,Generator,Gràcia,la Vila de Gràcia,41.39879,2.16184,Private room,500,1,1,2019-09-10,0.49,8,364
36050976,Apartamento con terraza privada junto a la playa,66296022,Toni,Ciutat Vella,la Barceloneta,41.38194,2.18796,Entire home/apt,60,32,1,2019-08-24,0.38,3,365
36052267,Generator - Premium Twin with Private Terrace,270258032,Generator,Gràcia,la Vila de Gràcia,41.39979,2.16361,Private room,500,1,4,2019-09-24,1.07,8,365
36052325,Generator - Quadruple Room,270258032,Generator,Gràcia,la Vila de Gràcia,41.40002,2.16161,Private room,500,1,0,,,8,361
36052502,Apartamento de lujo junto a Marina Port Vell,66296022,Toni,Ciutat Vella,la Barceloneta,41.37827,2.18844,Entire home/apt,80,32,1,2019-10-26,1,3,365
36052643,Acogedor y luminoso apartamento por meses cerca de Plaza España,43565515,Homes In Blue,Eixample,Sant Antoni,41.37878,2.15655,Entire home/apt,5000,32,0,,,45,279
